corpus,drama,documentTitle,language,Name,Pnd,Translator.Name,Translator.Pnd,Date.Written,Date.Printed,Date.Premiere,Date.Translation
qd,rjh9.0,"Minna von Barnhelm, oder das Soldatenglück",de,"Lessing, Gotthold Ephraim",118572121,,,1767,1767,1767,0
qd,rjmw.0,Miß Sara Sampson,de,"Lessing, Gotthold Ephraim",118572121,,,0,1755,1755,0
qd,rjqs.0,Philotas,de,"Lessing, Gotthold Ephraim",118572121,,,1774,1759,0,0
qd,rjwv.0,Der junge Gelehrte,de,"Lessing, Gotthold Ephraim",118572121,,,1747,1754,1748,0
qd,rkpt.0,Nathan der Weise,de,"Lessing, Gotthold Ephraim",118572121,,,1779,0,0,0
qd,rkq6.0,Der Misogyn,de,"Lessing, Gotthold Ephraim",118572121,,,1748,1755,0,0
qd,rksp.0,Emilia Galotti,de,"Lessing, Gotthold Ephraim",118572121,,,0,0,0,0
qd,rktc.0,Die Juden,de,"Lessing, Gotthold Ephraim",118572121,,,1749,1754,1749,0
qd,rkzk.0,Der Schatz,de,"Lessing, Gotthold Ephraim",118572121,,,1750,1755,0,0
qd,rkzp.0,"Damon, oder die wahre Freundschaft",de,"Lessing, Gotthold Ephraim",118572121,,,1747,1747,0,0
qd,s6kj.0,Der Waffenschmied,de,"Lortzing, Albert (Gustav)",118574469,,,0,0,0,0
qd,s6kn.0,Zar und Zimmermann,de,"Lortzing, Albert (Gustav)",118574469,,,0,0,1837,0
qd,s6m2.0,Die Makkabäer,de,"Ludwig, Otto",118574973,,,0,0,0,0
qd,s6m6.0,Der Erbförster,de,"Ludwig, Otto",118574973,,,0,0,0,0
qd,s8br.0,Jungfern Köchinnen,de,"Malß, Karl",119098911,,,0,1836,1835,0
qd,s8bv.0,Der alte Bürger-Capitain,de,"Malß, Karl",119098911,,,0,1820,1821,0
qd,s9j7.0,Babel und Bibel,de,"May, Karl",118818651,,,1906,1906,0,0
qd,sc8m.0,Der lustige Fritz,de,"Meisl, Karl",119323915,,,0,0,0,0
qd,sc8q.0,Orpheus und Euridice,de,"Meisl, Karl",119323915,,,0,0,0,0
qd,sj68.0,Die Königin von Saba,de,"Mosenthal, Salomon Hermann von",101363184,,,0,0,0,0
qd,sj6f.0,Das goldene Kreuz,de,"Mosenthal, Salomon Hermann von",101363184,,,0,0,0,0
qd,sj6g.0,Die lustigen Weiber von Windsor,de,"Mosenthal, Salomon Hermann von",101363184,,,0,0,1849,0
qd,sj6r.0,Krieg oder Frieden,de,"Moser, Gustav von",116937807,,,0,0,0,0
qd,sj6v.0,Das Stiftungsfest,de,"Moser, Gustav von",116937807,,,0,0,0,0
qd,sjhr.0,Judas. Ein Arbeiterdrama,de,"Mühsam, Erich",118584758,,,1920,1921,0,0
qd,sjpt.0,Staatsräson. Ein Denkmal für Sacco und Vanzetti,de,"Mühsam, Erich",118584758,,,0,1928,1929,0
qd,spd6.0,Golo und Genovefa,de,"Müller, Friedrich (Maler Müller)",118584871,,,1775,0,0,0
qd,ssrb.0,König Yngurd,de,"Müllner, Adolph",118737775,,,0,0,0,0
qd,ssrf.0,Die Schuld,de,"Müllner, Adolph",118737775,,,0,0,0,0
qd,st5r.0,Die Schäferinsel,de,"Mylius, Christlob",11858605X,,,0,1749,0,0
qd,stqr.0,Freiheit in Krähwinkel,de,"Nestroy, Johann",118587080,,,1848,1849,1848,0
qd,stqx.0,Der Zerrissene,de,"Nestroy, Johann",118587080,,,1844,1845,1844,0
qd,str1.0,Der Talisman,de,"Nestroy, Johann",118587080,,,1840,1843,1843,0
qd,str4.0,Der Unbedeutende,de,"Nestroy, Johann",118587080,,,1846,1849,1846,0
qd,str5.0,Das Mädl aus der Vorstadt,de,"Nestroy, Johann",118587080,,,1841,1845,1841,0
qd,str8.0,Einen Jux will er sich machen,de,"Nestroy, Johann",118587080,,,1842,1844,1842,0
qd,strd.0,Eulenspiegel,de,"Nestroy, Johann",118587080,,,0,1839,1835,0
qd,strh.0,Judith und Holofernes,de,"Nestroy, Johann",118587080,,,0,0,0,0
qd,strp.0,Zu ebener Erde und erster Stock,de,"Nestroy, Johann",118587080,,,1825,1838,1835,0
qd,strq.0,Der böse Geist Lumpazivagabundus,de,"Nestroy, Johann",118587080,,,1833,1835,1833,0
qd,strx.0,Das Haus der Temperamente,de,"Nestroy, Johann",118587080,,,1837,1891,1837,0
qd,stsd.0,Die Verehrung der Vollkommenheit durch die gebesserten deutschen Schauspiele,de,"Neuber, Friederike Caroline",118738577,,,0,1737,0,0
qd,stst.0,Die von der Weisheit wider die Unwissenheit beschützte Schauspielkunst,de,"Neuber, Friederike Caroline",118738577,,,0,0,0,0
qd,stt4.0,Ein Deutsches Vorspiel,de,"Neuber, Friederike Caroline",118738577,,,1734,0,0,0
qd,sttf.0,Das Schäferfest oder Die Herbstfreude,de,"Neuber, Friederike Caroline",118738577,,,0,1754,0,0
qd,sv5m.0,Datterich,de,"Niebergall, Ernst Elias",118734776,,,0,1841,1862,0
qd,swzc.0,Nero,de,"Panizza, Oskar",118739131,,,0,1898,0,0
qd,swzz.0,Das Liebeskonzil,de,"Panizza, Oskar",118739131,,,0,1895,0,0
qd,t25v.0,Lucie Woodvil,de,"Pfeil, Johann Gottlob Benjamin",115546456,,,0,1756,1756,0
qd,t2z2.0,Die verhängnisvolle Gabel,de,"Platen, August von",118594869,,,1826,0,0,0
qd,t337.0,Der romantische Ödipus,de,"Platen, August von",118594869,,,1828,1829,1855,0
qd,t8tr.0,Die politische Wochenstube,de,"Prutz, Robert Eduard",11859687X,,,1845,0,0,0
qd,t907.0,Der Hypochondrist,de,"Quistorp, Theodor Johann",100540856,,,0,1745,0,0
qd,t96n.0,Der Verschwender,de,"Raimund, Ferdinand",118597914,,,1834,1837,1834,0
qd,t96r.0,Moisasurs Zauberfluch,de,"Raimund, Ferdinand",118597914,,,1827,0,0,0
qd,t96s.0,Der Alpenkönig und der Menschenfeind,de,"Raimund, Ferdinand",118597914,,,1828,0,0,0
qd,t96w.0,Die unheilbringende Zauberkrone,de,"Raimund, Ferdinand",118597914,,,1829,0,0,0
qd,t971.0,Der Diamant des Geisterkönigs,de,"Raimund, Ferdinand",118597914,,,1824,0,0,0
qd,t976.0,Das Mädchen aus der Feenwelt oder Der Bauer als Millionär,de,"Raimund, Ferdinand",118597914,,,1826,0,0,0
qd,t977.0,Der Barometermacher auf der Zauberinsel,de,"Raimund, Ferdinand",118597914,,,1823,0,0,0
qd,t97f.0,Die gefesselte Phantasie,de,"Raimund, Ferdinand",118597914,,,1826,0,0,0
qd,t9p7.0,Kritik und Antikritik,de,"Raupach, Ernst",100823548,,,0,0,0,0
qd,t9ps.0,Lohengrin,de,"Wagner, Richard",118594117,,,1850,0,0,0
qd,tbf2.0,Martha oder Der Markt zu Richmond,de,"Riese, Friedrich Wilhelm",,,,0,0,1847,0
qd,tbqn.0,Ohne Gegenwart,de,"Rilke, Rainer Maria",118601024,,,0,0,0,0
qd,tg37.0,König Manfred,de,"Roeber, Friedrich",116579757,,,0,0,0,0
qd,tgw6.0,Kater Lampe,de,"Rosenow, Emil",119194724,,,1900,1906,1902,0
qd,tgw9.0,Die im Schatten leben,de,"Rosenow, Emil",119194724,,,1899,1912,0,0
qd,th0n.0,Die Gewaltlosen,de,"Rubiner, Ludwig",118603590,,,0,1919,0,0
qd,tn4k.0,Die Fahnenweihe,de,"Ruederer, Josef",118791508,,,1894,1895,0,0
qd,trwt.0,"Faustine, der weibliche Faust",de,"Schäfer, Wilhelm",,,,0,1898,0,0
qd,tv5b.0,Das Mirakel,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tv5k.0,Der vornehme Räuberhauptmann,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tv5t.0,Das Gift,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tv63.0,Der Regierungswechsel,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tv65.0,Die Welt geht unter!,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tv6f.0,Die Urgrossmutter,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tv6h.0,Lachende Gespenster,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvb0.0,Okurirasûna,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvbm.0,Der Herr vom Jenseits,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tvc5.0,"Der alte Petrus, oder Im Himmel spukt es auch",de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvc9.0,Die lustigen Räuber,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvcm.0,Die Wurzeln der Wohlhabenheit,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvdq.0,Es lebe Europa!,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvdx.0,Der Schornsteinfeger,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tvfs.0,Die Puppe und die Dauerwurst,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvg7.0,Herr Kammerdiener Kneetschke,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvgd.0,Rübezahl,de,"Scheerbart, Paul",118606816,,,0,0,0,0
qd,tvgg.0,Der fanatische Bürgermeister,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tvgp.0,Das dumme Luder,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,tvgr.0,Der Wetterfürst,de,"Scheerbart, Paul",118606816,,,0,1904,0,0
qd,twnw.0,Die Zauberflöte,de,"Schikaneder, Johann Emanuel",11860757X,,,1791,0,0,0
qd,twt3.0,Maria Stuart,de,"Schiller, Friedrich",118607626,,,1800,0,0,0
qd,tx4z.0,"Don Carlos, Infant von Spanien",de,"Schiller, Friedrich",118607626,,,1787,1787,1787,0
qd,txtj.0,Wallensteins Lager,de,"Schiller, Friedrich",118607626,,,1798,1798,0,0
qd,tz0c.0,Wilhelm Tell,de,"Schiller, Friedrich",118607626,,,1804,0,0,0
qd,tz39.0,Kabale und Liebe,de,"Schiller, Friedrich",118607626,,,1783,0,0,0
qd,tz6r.0,Die Piccolomini,de,"Schiller, Friedrich",118607626,,,1798,1798,0,0
qd,tz9d.0,Die Jungfrau von Orleans,de,"Schiller, Friedrich",118607626,,,1801,0,0,0
qd,tzgk.0,Die Verschwörung des Fiesco zu Genua,de,"Schiller, Friedrich",118607626,,,1782,0,0,0
qd,v0fv.0,Die Räuber,de,"Schiller, Friedrich",118607626,,,1780,1781,1882,0
qd,v0nx.0,Wallensteins Tod,de,"Schiller, Friedrich",118607626,,,1799,1799,0,0
qd,v183.0,Der neue Doktor Faust,de,"Schink, Johann Friedrich",118607774,,,0,0,0,0
qd,v186.0,Hanswurst von Salzburg mit dem hölzernen Gat,de,"Schink, Johann Friedrich",118607774,,,0,0,0,0
qd,v18g.0,Meister Oelze,de,"Schlaf, Johannes",118607871,,,1892,0,0,0
qd,v1sm.0,Jon,de,"Schlegel, August Wilhelm",118607960,,,0,0,0,0
qd,v341.0,Alarkos,de,"Schlegel, Friedrich",118607987,,,1801,1802,1802,0
qd,v3mq.0,Canut,de,"Schlegel, Johann Elias",118608002,,,1746,1746,0,0
qd,v3mw.0,Die stumme Schönheit,de,"Schlegel, Johann Elias",118608002,,,1747,1747,1754,0
qd,v3mx.0,Der geschäftige Müßiggänger,de,"Schlegel, Johann Elias",118608002,,,1741,1743,0,0
qd,v3n4.0,Der Triumph der guten Frauen,de,"Schlegel, Johann Elias",118608002,,,1747,1748,0,0
qd,v3q4.0,Der Zigeunerbaron,de,"Schnitzer, Ignaz",121068218,,,0,0,1885,0
qd,v3qp.0,II. Der tapfere Cassian,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3rv.0,Der grüne Kakadu,de,"Schnitzler, Arthur",118609807,,,1898,1899,1899,0
qd,v3rz.0,I. Der Puppenspieler,de,"Schnitzler, Arthur",118609807,,,1904,0,0,0
qd,v3sh.0,Der einsame Weg,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3sw.0,Komtesse Mizzi oder Der Familientag,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3t3.0,Anatols Größenwahn,de,"Schnitzler, Arthur",118609807,,,1891,1955,1932,0
qd,v3t6.0,III. Zum grossen Wurstel,de,"Schnitzler, Arthur",118609807,,,1904,1906,1906,0
qd,v3tw.0,Professor Bernhardi,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3vb.0,Liebelei,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3vp.0,Anatol,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v3vz.0,Das weite Land,de,"Schnitzler, Arthur",118609807,,,1910,1910,1911,0
qd,v3w3.0,Reigen,de,"Schnitzler, Arthur",118609807,,,0,0,0,0
qd,v401.0,Alfonso und Estrella,de,"Schober, Franz von",116849436,,,1822,0,1854,0
qd,v409.0,Der Raub der Sabinerinnen,de,"Schönthan, Franz und Paul von",116889292,,,1883,0,1884,0
qd,vhgn.0,Der Vetter in Lissabon,de,"Schröder, Friedrich Ludwig",118610813,,,0,0,0,0
qd,vmvc.0,Julius Cäsar,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vmw0.0,König Richard II.,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vmw8.0,König Heinrich VI. Dritter Teil,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vmwh.0,Was ihr wollt,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vmxv.0,Viel Lärmen um nichts,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn0c.0,König Heinrich VI. Erster Teil,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn0h.0,Der Sturm,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn0r.0,Titus Andronicus,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn11.0,Ein Sommernachtstraum,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn1b.0,Wie es euch gefällt,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn1q.0,Timon von Athen,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
qd,vn1w.0,Der Kaufmann von Venedig,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn2c.0,Das Wintermärchen,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
qd,vn2f.0,Coriolanus,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
qd,vn2s.0,Macbeth,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
qd,vn3b.0,Die lustigen Weiber von Windsor,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn3t.0,"Ende gut, alles gut",de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn3v.0,König Heinrich IV. Zweiter Teil,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vn41.0,Cymbeline,de,"Shakespeare, William",118613723,"Tieck, Dorothea",11737606X,0,0,0,0
qd,vn4h.0,Der Widerspenstigen Zähmung,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn4q.0,Troilus und Cressida,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn59.0,König Heinrich VIII.,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn5n.0,Perikles,de,"Shakespeare, William",118613723,"Tieck, Ludwig",12989432X,0,0,0,0
qd,vn60.0,Die beiden edlen Vettern,de,"Shakespeare, William",118613723,"Gelbcke, Ferdinand Adolf",1023873885,0,0,0,0
qd,vn79.0,Die beiden Veroneser,de,"Shakespeare, William",118613723,,,0,0,0,0
qd,vn7q.0,Othello,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vn90.0,Die Komödie der Irrungen,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vnbs.0,Maß für Maß,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vncw.0,Hamlet. Prinz von Dänemark,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnd5.0,Liebes Leid und Lust,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vndf.0,Romeo und Julia,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnf1.0,König Heinrich V.,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnfd.0,König Richard III.,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnft.0,Antonius und Cleopatra,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vnfz.0,König Lear,de,"Shakespeare, William",118613723,"Baudissin, Wolf Graf von",1075372348,0,0,0,0
qd,vnh9.0,König Heinrich VI. Zweiter Teil,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnj5.0,König Heinrich IV. Erster Teil,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnjn.0,König Johann,de,"Shakespeare, William",118613723,"Schlegel, August Wilhelm",118607960,0,0,0,0
qd,vnmx.0,Doctor Johannes Faust,de,"Simrock, Karl",118614576,,,0,1846,0,0
qd,vnn3.0,Doktor Faust,de,"Soden, Julius von",118852027,,,0,1797,0,0
qd,vpv1.0,Fidelio,de,"Sonnleithner, Joseph Ferdinand von",104332042,,,0,0,0,0
qd,vpvw.0,Der Sieg des Christos,de,"Sorge, Reinhard Johannes",118798065,,,1914,1924,0,0
qd,vpvx.0,Odysseus,de,"Sorge, Reinhard Johannes",118798065,,,1911,0,0,0
qd,vrcn.0,Mudder Mews,de,"Stavenhagen, Fritz",118752901,,,0,0,0,0
qd,vrdc.0,Der Schauspieldirektor,de,"Stephanie, Johann Gottlieb (der Jüngere)",119545799,,,0,1786,0,0
qd,vrdj.0,Doktor und Apotheker,de,"Stephanie, Johann Gottlieb (der Jüngere)",119545799,,,0,0,0,0
qd,vrdk.0,Die Entführung aus dem Serail,de,"Stephanie, Johann Gottlieb (der Jüngere)",119545799,,,0,0,0,0
qd,vrds.0,Die Liebe im Narrenhause,de,"Stephanie, Johann Gottlieb (der Jüngere)",119545799,,,0,1788,0,0
qd,w3zd.0,Julie,de,"Sturz, Helfrich Peter",118619756,,,0,1767,1768,0
qd,w407.0,Heimat,de,"Sudermann, Hermann",118619853,,,0,0,0,0
qd,w40m.0,Der Bettler von Syrakus,de,"Sudermann, Hermann",118619853,,,0,1911,1911,0
qd,w40n.0,Die Ehre,de,"Sudermann, Hermann",118619853,,,0,0,0,0
qd,wbvk.0,Die Lokalbahn,de,"Thoma, Ludwig",118622072,,,1902,1902,1902,0
qd,wc0g.0,Magdalena,de,"Thoma, Ludwig",118622072,,,0,0,0,0
qd,wc9p.0,Die Medaille,de,"Thoma, Ludwig",118622072,,,1901,0,0,0
qd,wc9q.0,Lottchens Geburtstag,de,"Thoma, Ludwig",118622072,,,0,0,0,0
qd,wcbf.0,Erster Klasse,de,"Thoma, Ludwig",118622072,,,1910,1910,1910,0
qd,wcj0.0,Moral,de,"Thoma, Ludwig",118622072,,,0,0,0,0
qd,wd1q.0,Prinz Zerbino oder die Reise nach dem guten Geschmack,de,"Tieck, Ludwig",12989432X,,,1797,1799,0,0
qd,wd6t.0,Ritter Blaubart,de,"Tieck, Ludwig",12989432X,,,0,0,1835,0
qd,wdq6.0,Die verkehrte Welt,de,"Tieck, Ludwig",12989432X,,,1798,0,1925,0
qd,wdvq.0,Der gestiefelte Kater,de,"Tieck, Ludwig",12989432X,,,0,0,0,0
qd,wf6k.0,Agnes Bernauerin,de,"Törring, Josef August von",118802399,,,0,0,1781,0
qd,wp6p.0,Ludwig der Bayer,de,"Uhland, Ludwig",118625063,,,1818,0,0,0
qd,wpvj.0,Ernst Herzog von Schwaben,de,"Uhland, Ludwig",118625063,,,1817,1818,1818,0
qd,wz0s.0,Faust III,de,"Vischer, Friedrich Theodor",11862721X,,,0,1862,0,0
qd,wzgs.0,Faust. Trauerspiel mit Gesang und Tanz,de,"Voß, Julius von",118627929,,,0,0,0,0
qd,wznj.0,Die Kindermörderin,de,"Wagner, Heinrich Leopold",11862833X,,,1776,0,1777,0
qd,wznq.0,Voltaire am Abend seiner Apotheose,de,"Wagner, Heinrich Leopold",11862833X,,,0,1778,0,0
qd,wznr.0,Die Reue nach der That,de,"Wagner, Heinrich Leopold",11862833X,,,0,0,0,0
qd,wzp1.0,Götterdämmerung,de,"Wagner, Richard",118594117,,,1874,0,0,0
qd,wzp6.0,Die Walküre,de,"Wagner, Richard",118594117,,,0,0,0,0
qd,wzp9.0,Die Meistersinger von Nürnberg,de,"Wagner, Richard",118594117,,,1861,0,0,0
qd,wzpd.0,Siegfried,de,"Wagner, Richard",118594117,,,0,0,0,0
qd,wzph.0,Das Rheingold,de,"Wagner, Richard",118594117,,,0,0,0,0
qd,wzpp.0,Tannhäuser und Der Sängerkrieg auf Wartburg,de,"Wagner, Richard",118594117,,,1845,1845,1845,0
qd,wzps.0,Parsifal,de,"Wagner, Richard",118594117,,,1877,1877,1882,0
qd,wzpz.0,Lohengrin,de,"Wagner, Richard",118594117,,,1846,1850,1850,0
qd,wzq0.0,Der fliegende Holländer,de,"Wagner, Richard",118594117,,,1841,0,1843,0
qd,wzq9.0,Tristan und Isolde,de,"Wagner, Richard",118594117,,,0,0,0,0
qd,x34j.0,Frühlings Erwachen,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x37n.0,Musik,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x37q.0,Franziska. Ein modernes Mysterium in fünf Akten,de,"Wedekind, Frank",118629867,,,1911,1912,1912,0
qd,x390.0,Hidalla oder Sein und Haben,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x39r.0,Der Kammersänger,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x3b4.0,König Nicolo oder So ist das Leben,de,"Wedekind, Frank",118629867,,,1901,1902,1902,0
qd,x3bf.0,Die Büchse der Pandora,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x3bs.0,Fritz Schwigerling oder Der Liebestrank,de,"Wedekind, Frank",118629867,,,1892,0,0,0
qd,x3cm.0,Tod und Teufel (Totentanz),de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x3cv.0,Die Zensur,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x3d6.0,Der Marquis von Keith,de,"Wedekind, Frank",118629867,,,1900,0,0,0
qd,x3f6.0,Erdgeist,de,"Wedekind, Frank",118629867,,,0,0,0,0
qd,x3zz.0,Der Dorfbarbier,de,"Weidmann, Paul",119497921,,,0,0,0,0
qd,x400.0,Johann Faust,de,"Weidmann, Paul",119497921,,,1775,1775,1775,0
qd,x4gj.0,Atreus und Thyest,de,"Weiße, Christian Felix",118630563,,,1766,1766,1766,0
qd,x4q9.0,Die Jagd,de,"Weiße, Christian Felix",118630563,,,1769,0,0,0
qd,x4vf.0,Das Manuscript,de,"Weißenthurn, Johanna von",116752505,,,0,0,0,0
qd,x4vh.0,Welche ist die Braut!,de,"Weißenthurn, Johanna von",116752505,,,0,0,0,0
qd,x4vp.0,Welcher ist der Bräutigam,de,"Weißenthurn, Johanna von",116752505,,,0,0,0,0
qd,x4vq.0,"Johann, Herzog von Finnland",de,"Weißenthurn, Johanna von",116752505,,,0,0,0,0
qd,x4vx.0,Die Schwestern St. Janvier,de,"Weißenthurn, Johanna von",116752505,,,0,0,0,0
qd,x5bv.0,Der vierundzwanzigste Februar,de,"Werner, Zacharias",118767208,,,1808,1815,1810,0
qd,x82c.0,Hänsel und Gretel,de,"Wette, Adelheid",119514125,,,1890,0,0,0
qd,x8cf.0,Maikäfer-Komödie,de,"Widmann, Joseph Viktor",118632302,,,1896,1897,1942,0
qd,x8fs.0,Lady Johanna Gray,de,"Wieland, Christoph Martin",118632477,,,1758,1758,1758,0
qd,x8hc.0,Klementina von Porretta,de,"Wieland, Christoph Martin",118632477,,,1759,1760,0,0
qd,x8ks.0,Alceste,de,"Wieland, Christoph Martin",118632477,,,1773,0,0,0
qd,x8mr.0,Der Meister von Palmyra,de,"Wilbrandt, Adolf von",118807250,,,1889,1889,1892,0
qd,x8mw.0,Gracchus der Volkstribun,de,"Wilbrandt, Adolf von",118807250,,,0,1872,1872,0
qd,x8nh.0,Die Quitzows,de,"Wildenbruch, Ernst von",118771760,,,0,1888,1888,0
qd,x8np.0,Die Haubenlerche,de,"Wildenbruch, Ernst von",118771760,,,0,0,0,0
qd,x8nq.0,Die Karolinger,de,"Wildenbruch, Ernst von",118771760,,,0,1881,1881,0
qd,x90m.0,Armut,de,"Wildgans, Anton",118632841,,,1914,0,0,0
qd,x90s.0,Dies irae,de,"Wildgans, Anton",118632841,,,1918,1918,1919,0
qd,x90t.0,In Ewigkeit Amen,de,"Wildgans, Anton",118632841,,,1912,0,0,0
qd,x9jv.0,Der Vampyr,de,"Wohlbrück, Wilhelm August",124953271,,,0,0,0,0
qd,xknr.0,Abellino,de,"Zschokke, Heinrich",118637266,,,1793,0,0,0
